0	1	0	0	0
1	1	0	1748	1
2	1	0	3427	2
3	1	0	1426	3
4	1	0	5270	4
5	1	0	4863	5
6	1	0	3994	6
7	1	0	7713	7
8	1	0	4686	8
9	1	0	190	9
10	1	0	4178	10
11	1	0	7225	11
12	1	0	3456	12
13	1	0	6574	13
14	1	0	1650	14
15	1	0	4365	15
16	1	0	1653	16
17	1	0	2385	17
18	1	0	6170	18
19	1	0	5697	19
20	1	0	6723	20
21	1	0	4861	21
22	1	0	137	22
23	1	0	4516	23
24	1	0	2385	24
25	1	0	5270	25
26	1	0	4237	26
27	1	0	2938	27
28	1	0	7018	28
29	1	0	1748	29
30	1	0	7713	30
31	1	0	2581	31
32	1	0	3456	32
33	1	0	3992	33
34	1	0	4516	34
35	1	0	4686	35
36	1	0	5697	36
37	1	0	7269	37
38	1	0	4069	38
39	1	0	1135	39
40	1	0	2351	40
41	1	0	1076	41
42	1	0	4516	42
43	1	0	2581	43
44	1	0	3332	44
45	1	0	7018	45
46	1	0	3525	46
47	1	0	676	47
48	1	0	684	48
49	1	0	1198	49
50	1	0	7046	50
51	1	0	137	51
52	1	0	684	52
53	1	0	3621	53
54	1	0	5750	54
55	1	0	5270	55
56	1	0	5532	56
57	1	0	7681	57
58	1	0	4817	58
59	1	0	684	59
60	1	0	4178	60
61	1	0	7019	61
62	1	0	2990	62
63	1	0	684	63
64	1	0	1995	64
65	1	0	5900	65
66	1	0	684	66
67	1	0	2467	67
68	1	0	3745	68
69	1	0	7968	69
70	1	0	4516	70
71	1	0	2581	71
72	1	0	6493	72
73	1	0	6928	73
74	1	0	6763	74
75	1	0	705	75
76	1	0	4379	76
77	1	0	4570	77
78	1	0	7018	78
79	1	0	2119	79
80	1	0	2581	80
81	1	0	2954	81
82	1	0	4365	82
83	1	0	684	83
84	1	0	1748	84
85	1	0	7713	85
86	1	0	684	86
87	1	0	4686	87
88	1	0	6765	88
89	1	0	7557	89
90	1	0	4014	90
91	1	0	3834	91
92	1	0	1596	92
93	1	0	2581	93
94	1	0	1076	94
95	1	0	5697	95
96	1	0	2385	96
97	1	0	7018	97
98	1	0	1748	98
99	1	0	684	99
100	1	0	4924	100
101	1	0	2251	101
102	1	0	5211	102
103	1	0	7304	103
104	1	0	684	104
105	1	0	5278	105
106	1	0	684	106
107	1	0	2046	107
108	1	0	6763	108
109	1	0	2668	109
110	1	0	684	110
111	1	0	778	111
112	1	0	684	112
113	1	0	420	113
114	1	0	6928	114
115	1	0	1170	115
116	1	0	3097	116
117	1	0	7018	117
118	1	0	7574	118
119	1	0	2735	119
120	1	0	1245	120
121	1	0	4791	121
122	1	0	390	122
123	1	0	5697	123
124	1	0	1496	124
125	1	0	4663	125
126	1	0	1581	126
127	1	0	5270	127
128	1	0	359	128
129	1	0	684	129
130	1	0	1927	130
131	1	0	2581	131
132	1	0	5588	132
133	1	0	2239	133
134	1	0	7141	134
135	1	0	2581	135
136	1	0	7730	136
137	1	0	1596	137
138	1	0	2859	138
139	1	0	6030	139
140	1	0	1535	140
141	1	0	5785	141
142	1	0	7018	142
143	1	0	2087	143
144	1	0	2735	144
145	1	0	684	145
146	1	0	732	146
147	1	0	1647	147
148	1	0	5066	148
149	1	0	684	149
150	1	0	661	150
151	1	0	2404	151
152	1	0	3976	152
153	1	0	4586	153
154	1	0	2251	154
155	1	0	2581	155
156	1	0	5404	156
157	1	0	5131	157
158	1	0	7018	158
159	1	0	805	159
160	1	0	4366	160
161	1	0	684	161
162	1	0	3190	162
163	1	0	102	163
164	1	0	2581	164
165	1	0	6278	165
166	1	0	1596	166
167	1	0	7005	167
168	1	0	6384	168
169	1	0	1596	169
170	1	0	4202	170
171	1	0	5728	171
172	1	0	684	172
173	1	0	4178	173
174	1	0	6755	174
175	1	0	1681	175
176	1	0	3097	176
177	1	0	7018	177
178	1	0	5763	178
179	1	0	1605	179
180	1	0	3347	180
181	1	0	1779	181
182	1	0	7018	182
183	1	0	7504	183
184	1	0	4515	184
185	1	0	4248	185
186	1	0	684	186
187	1	0	6366	187
188	1	0	1647	188
189	1	0	5066	189
190	1	0	684	190
191	1	0	4791	191
192	1	0	390	192
193	1	0	1520	193
194	1	0	6928	194
195	1	0	5492	195
196	1	0	6002	196
197	1	0	6368	197
198	1	0	1596	198
199	1	0	4819	199
200	1	0	6170	200
201	1	0	684	201
202	1	0	4178	202
203	1	0	7042	203
204	1	0	684	204
205	1	0	3157	205
206	1	0	684	206
207	1	0	7666	207
208	1	0	1596	208
209	1	0	1496	209
210	1	0	2144	210
211	1	0	5173	211
212	1	0	6669	212
213	1	0	1681	213
214	1	0	5187	214
215	1	0	7018	215
216	1	0	4819	216
217	1	0	684	217
218	1	0	2497	218
219	1	0	6765	219
220	1	0	4582	220
221	1	0	2251	221
222	1	0	2783	222
223	1	0	1427	223
224	1	0	684	224
225	1	0	7713	225
226	1	0	2581	226
227	1	0	6278	227
228	1	0	2046	228
229	1	0	6259	229
230	1	0	2239	230
231	1	0	7018	231
232	1	0	2087	232
233	1	0	4248	233
234	1	0	4711	234
235	1	0	2071	235
236	1	0	2389	236
237	1	0	7005	237
238	1	0	1520	238
239	1	0	1596	239
240	1	0	4819	240
241	1	0	7018	241
242	1	0	805	242
243	1	0	1331	243
244	1	0	5697	244
245	1	0	181	245
246	1	0	4335	246
247	1	0	6524	247
248	1	0	6669	248
249	1	0	6928	249
250	1	0	1810	250
251	1	0	5956	251
252	1	0	684	252
253	1	0	2087	253
254	1	0	4248	254
255	1	0	8076	255
256	1	0	7332	256
257	1	0	4516	257
258	1	0	1567	258
259	1	0	6928	259
260	1	0	2421	260
261	1	0	5028	261
262	1	0	7018	262
263	1	0	2586	263
264	1	0	5956	264
265	1	0	4711	265
266	1	0	2071	266
267	1	0	7626	267
268	1	0	7141	268
269	1	0	6276	269
270	1	0	6802	270
271	1	0	684	271
272	1	0	6996	272
273	1	0	684	273
274	1	0	704	274
275	1	0	2703	275
276	1	0	2404	276
277	1	0	6763	277
278	1	0	2389	278
