288	1	1
289	1	1
290	1	1
291	1	1
292	1	1
293	1	1
294	1	1
295	1	1
296	1	1
297	1	1
298	0	0.0689655
298	1	0.931034
299	0	1
300	1	1
301	1	1
302	0	1
303	0	0.0344828
303	1	0.965517
304	1	1
305	1	1
306	1	1
307	1	1
308	1	1
309	0	1
310	1	1
311	0	1
312	0	0.0689655
312	1	0.931034
313	1	1
314	1	1
315	0	0.37931
315	1	0.62069
316	1	1
317	1	1
318	1	1
319	0	1
320	1	1
321	1	1
322	0	1
323	1	1
324	0	0.0344828
324	1	0.965517
325	1	1
326	1	1
327	1	1
328	0	1
329	1	1
330	0	0.0344828
330	1	0.965517
331	1	1
332	1	1
333	1	1
334	0	1
335	0	0.0344828
335	1	0.965517
336	0	1
337	1	1
338	1	1
339	1	1
340	1	1
341	0	0.0689655
341	1	0.931034
342	1	1
343	1	1
344	1	1
345	0	0.0344828
345	1	0.965517
346	1	1
347	0	0.0689655
347	1	0.931034
348	1	1
349	1	1
350	1	1
351	1	1
352	1	1
353	1	1
354	1	1
355	1	1
356	1	1
357	1	1
358	1	1
359	1	1
360	1	1
361	0	0.275862
361	1	0.724138
362	1	1
363	1	1
364	1	1
365	1	1
366	1	1
367	1	1
368	0	1
369	0	1
370	1	1
371	1	1
372	0	1
373	1	1
374	0	0.103448
374	1	0.896552
375	0	1
376	1	1
377	1	1
378	1	1
379	0	0.0344828
379	1	0.965517
380	1	1
381	1	1
382	0	0.172414
382	1	0.827586
383	1	1
384	1	1
385	1	1
386	1	1
387	1	1
388	1	1
389	0	0.103448
389	1	0.896552
390	1	1
391	0	0.0689655
391	1	0.931034
392	1	1
393	1	1
394	0	0.965517
394	1	0.0344828
395	1	1
396	1	1
397	0	1
398	1	1
399	1	1
400	1	1
401	1	1
402	1	1
403	1	1
404	1	1
405	1	1
406	0	0.0689655
406	1	0.931034
407	1	1
408	1	1
409	1	1
410	0	0.0344828
410	1	0.965517
411	1	1
412	1	1
413	0	0.0344828
413	1	0.965517
414	1	1
415	1	1
416	1	1
417	0	1
418	1	1
419	1	1
420	1	1
421	0	0.0344828
421	1	0.965517
422	1	1
423	1	1
424	1	1
425	1	1
426	1	1
427	1	1
428	0	0.0344828
428	1	0.965517
429	1	1
430	1	1
431	0	0.0344828
431	1	0.965517
432	1	1
433	1	1
434	1	1
435	1	1
436	1	1
437	0	0.0344828
437	1	0.965517
438	0	0.0344828
438	1	0.965517
439	0	1
440	0	0.0344828
440	1	0.965517
441	0	0.0344828
441	1	0.965517
442	1	1
443	1	1
444	1	1
445	0	0.0689655
445	1	0.931034
446	0	0.896552
446	1	0.103448
447	1	1
448	0	0.965517
448	1	0.0344828
449	1	1
450	0	0.0344828
450	1	0.965517
451	1	1
452	1	1
453	1	1
454	1	1
455	1	1
456	1	1
457	1	1
458	1	1
459	0	0.0689655
459	1	0.931034
460	0	0.172414
460	1	0.827586
461	1	1
462	1	1
463	1	1
464	1	1
465	1	1
466	0	0.0344828
466	1	0.965517
467	1	1
468	1	1
469	0	0.0344828
469	1	0.965517
470	0	0.0344828
470	1	0.965517
471	1	1
472	1	1
473	0	1
474	1	1
475	1	1
476	1	1
477	0	0.0344828
477	1	0.965517
478	1	1
479	1	1
480	0	1
481	1	1
482	1	1
483	0	1
484	1	1
485	1	1
486	0	0.0689655
486	1	0.931034
487	0	0.0344828
487	1	0.965517
488	1	1
489	1	1
490	1	1
491	1	1
492	0	0.0344828
492	1	0.965517
493	1	1
494	0	0.965517
494	1	0.0344828
495	0	0.206897
495	1	0.793103
496	1	1
497	0	1
498	1	1
499	1	1
500	1	1
501	0	0.0344828
501	1	0.965517
502	1	1
503	1	1
504	0	0.0689655
504	1	0.931034
505	0	1
506	1	1
507	1	1
508	1	1
509	1	1
510	1	1
511	1	1
512	1	1
513	1	1
514	0	0.0344828
514	1	0.965517
515	1	1
516	1	1
517	1	1
518	1	1
519	0	1
520	1	1
521	1	1
522	1	1
523	1	1
524	1	1
525	1	1
526	1	1
527	1	1
528	1	1
529	1	1
530	1	1
531	1	1
532	0	1
533	1	1
534	1	1
535	0	0.0689655
535	1	0.931034
536	0	0.103448
536	1	0.896552
537	0	1
538	1	1
539	1	1
540	1	1
541	0	0.0344828
541	1	0.965517
542	1	1
543	0	0.0344828
543	1	0.965517
544	1	1
545	1	1
546	0	1
547	1	1
548	1	1
549	1	1
550	1	1
551	1	1
552	1	1
553	0	0.0344828
553	1	0.965517
554	1	1
555	1	1
556	1	1
557	1	1
558	0	1
559	0	0.0344828
559	1	0.965517
560	1	1
561	0	0.0689655
561	1	0.931034
562	0	0.103448
562	1	0.896552
563	1	1
564	1	1
565	0	0.758621
565	1	0.241379
566	0	1
567	1	1
568	0	0.137931
568	1	0.862069
569	0	0.0689655
569	1	0.931034
570	0	1
571	1	1
572	1	1
573	1	1
574	1	1
575	0	0.0344828
575	1	0.965517
576	1	1
577	1	1
578	1	1
579	1	1
580	1	1
581	1	1
582	1	1
583	1	1
584	1	1
585	1	1
586	1	1
587	0	0.241379
587	1	0.758621
588	1	1
589	1	1
590	1	1
591	1	1
592	1	1
593	1	1
594	1	1
595	0	0.0344828
595	1	0.965517
596	1	1
597	0	0.0344828
597	1	0.965517
598	1	1
599	0	0.0689655
599	1	0.931034
600	0	0.0344828
600	1	0.965517
601	0	1
602	1	1
603	0	0.0344828
603	1	0.965517
604	1	1
605	1	1
606	0	1
607	1	1
608	1	1
609	1	1
610	1	1
611	1	1
612	1	1
613	1	1
614	1	1
615	1	1
616	1	1
617	1	1
618	1	1
619	1	1
620	0	0.448276
620	1	0.551724
621	1	1
622	0	1
623	0	1
624	1	1
625	1	1
626	1	1
627	1	1
628	0	0.103448
628	1	0.896552
629	1	1
630	0	1
631	1	1
632	1	1
633	1	1
634	1	1
635	1	1
636	0	1
637	1	1
638	0	0.172414
638	1	0.827586
639	1	1
640	0	0.0344828
640	1	0.965517
641	0	0.896552
641	1	0.103448
642	0	1
643	1	1
644	0	0.103448
644	1	0.896552
645	0	0.206897
645	1	0.793103
646	1	1
647	0	0.137931
647	1	0.862069
648	0	0.0344828
648	1	0.965517
649	1	1
650	1	1
651	1	1
652	1	1
653	1	1
654	1	1
655	0	0.0689655
655	1	0.931034
656	0	1
657	1	1
658	0	1
659	1	1
660	1	1
661	1	1
662	0	1
663	1	1
664	1	1
665	0	0.0344828
665	1	0.965517
666	0	1
667	1	1
668	1	1
669	1	1
670	1	1
671	1	1
672	0	0.413793
672	1	0.586207
673	1	1
674	1	1
675	1	1
676	0	1
677	0	1
678	1	1
679	1	1
680	1	1
681	1	1
682	1	1
683	1	1
684	0	0.172414
684	1	0.827586
685	1	1
686	1	1
687	0	0.0344828
687	1	0.965517
688	1	1
689	0	0.0344828
689	1	0.965517
690	1	1
691	0	1
692	1	1
693	0	1
694	1	1
695	0	1
696	1	1
697	1	1
698	1	1
699	1	1
700	1	1
701	1	1
702	1	1
703	0	1
704	0	0.172414
704	1	0.827586
705	1	1
706	1	1
707	0	0.0689655
707	1	0.931034
708	1	1
709	1	1
710	0	0.37931
710	1	0.62069
711	0	0.0344828
711	1	0.965517
712	1	1
713	1	1
714	1	1
715	0	0.0689655
715	1	0.931034
716	0	0.551724
716	1	0.448276
717	1	1
718	1	1
719	1	1
720	1	1
721	1	1
722	1	1
723	1	1
724	1	1
725	1	1
726	1	1
727	1	1
728	1	1
729	1	1
730	1	1
731	1	1
732	1	1
733	1	1
734	1	1
735	0	0.0344828
735	1	0.965517
736	1	1
737	1	1
738	0	0.586207
738	1	0.413793
739	1	1
740	1	1
741	1	1
742	1	1
743	1	1
744	0	0.0344828
744	1	0.965517
745	1	1
746	1	1
747	1	1
748	0	0.103448
748	1	0.896552
749	1	1
750	0	0.0689655
750	1	0.931034
751	1	1
752	1	1
753	1	1
754	1	1
755	1	1
756	0	1
757	0	1
758	0	0.0344828
758	1	0.965517
759	1	1
760	0	0.0344828
760	1	0.965517
761	1	1
762	1	1
763	0	1
764	0	1
765	0	0.0344828
765	1	0.965517
766	1	1
767	0	1
768	0	0.0344828
768	1	0.965517
769	1	1
770	1	1
771	1	1
772	1	1
773	1	1
774	1	1
775	1	1
776	1	1
777	1	1
778	1	1
779	1	1
780	1	1
781	0	1
782	1	1
783	1	1
784	1	1
785	1	1
786	1	1
787	1	1
788	1	1
789	0	0.0344828
789	1	0.965517
790	1	1
791	0	0.275862
791	1	0.724138
792	0	0.0344828
792	1	0.965517
793	1	1
794	1	1
795	1	1
796	1	1
797	1	1
798	1	1
799	0	1
800	1	1
801	1	1
802	1	1
803	1	1
804	1	1
805	1	1
806	1	1
807	0	0.0344828
807	1	0.965517
808	0	0.0689655
808	1	0.931034
809	0	0.0344828
809	1	0.965517
810	1	1
811	1	1
812	1	1
813	0	1
814	1	1
815	1	1
816	0	1
817	0	0.0689655
817	1	0.931034
818	1	1
819	1	1
820	1	1
821	1	1
822	1	1
823	0	1
824	0	0.172414
824	1	0.827586
825	1	1
826	1	1
827	1	1
828	1	1
829	1	1
830	1	1
831	0	1
832	1	1
833	1	1
834	1	1
835	1	1
836	0	0.37931
836	1	0.62069
837	1	1
838	1	1
839	1	1
840	0	1
841	1	1
842	1	1
843	1	1
844	0	0.586207
844	1	0.413793
845	1	1
846	1	1
847	1	1
848	0	0.0344828
848	1	0.965517
849	0	1
850	0	1
851	1	1
852	1	1
853	0	0.103448
853	1	0.896552
854	0	1
855	1	1
856	1	1
857	1	1
858	0	1
859	1	1
860	1	1
861	0	1
862	0	1
863	1	1
864	1	1
865	1	1
866	1	1
867	1	1
868	1	1
869	1	1
870	1	1
871	1	1
872	0	0.0344828
872	1	0.965517
873	1	1
874	1	1
875	0	0.551724
875	1	0.448276
876	1	1
877	0	1
878	0	1
879	0	0.517241
879	1	0.482759
880	1	1
881	1	1
882	1	1
883	1	1
884	0	0.275862
884	1	0.724138
885	1	1
886	0	0.206897
886	1	0.793103
887	1	1
888	1	1
889	1	1
890	0	0.0344828
890	1	0.965517
891	1	1
892	1	1
893	0	0.241379
893	1	0.758621
894	1	1
895	1	1
896	0	0.448276
896	1	0.551724
897	0	0.551724
897	1	0.448276
898	1	1
899	1	1
900	0	0.0689655
900	1	0.931034
901	1	1
902	1	1
903	1	1
904	1	1
905	0	0.172414
905	1	0.827586
906	0	0.862069
906	1	0.137931
907	1	1
908	1	1
909	1	1
910	0	0.758621
910	1	0.241379
911	1	1
912	1	1
913	0	0.241379
913	1	0.758621
914	1	1
915	1	1
916	0	0.0344828
916	1	0.965517
917	0	1
918	1	1
919	1	1
920	0	1
921	1	1
922	1	1
923	1	1
924	1	1
925	0	0.0344828
925	1	0.965517
926	1	1
927	1	1
928	1	1
929	0	0.103448
929	1	0.896552
930	1	1
931	1	1
932	1	1
933	0	1
934	1	1
935	0	1
936	0	1
937	1	1
938	0	1
939	1	1
940	1	1
941	1	1
942	1	1
943	1	1
944	0	0.0344828
944	1	0.965517
945	1	1
946	1	1
947	1	1
948	1	1
949	1	1
950	0	0.0344828
950	1	0.965517
951	1	1
952	1	1
953	1	1
954	1	1
955	0	0.758621
955	1	0.241379
956	0	0.0344828
956	1	0.965517
957	0	0.448276
957	1	0.551724
958	0	1
959	0	0.482759
959	1	0.517241
960	0	1
961	0	0.482759
961	1	0.517241
962	1	1
963	1	1
964	1	1
965	0	1
966	1	1
967	1	1
968	0	1
969	1	1
970	1	1
971	1	1
972	1	1
973	1	1
974	1	1
975	0	0.0344828
975	1	0.965517
976	1	1
977	0	0.172414
977	1	0.827586
978	1	1
979	1	1
980	0	0.551724
980	1	0.448276
981	1	1
982	1	1
983	1	1
984	1	1
985	0	0.862069
985	1	0.137931
986	0	1
987	1	1
988	1	1
989	0	1
990	1	1
991	1	1
992	1	1
993	1	1
994	1	1
995	0	1
996	1	1
997	1	1
998	1	1
999	1	1
1000	0	1
1001	0	1
1002	1	1
1003	1	1
1004	1	1
1005	0	0.551724
1005	1	0.448276
1006	1	1
1007	1	1
1008	0	0.206897
1008	1	0.793103
1009	1	1
1010	1	1
1011	1	1
1012	1	1
1013	1	1
1014	0	1
1015	1	1
1016	1	1
1017	1	1
1018	0	0.0344828
1018	1	0.965517
1019	1	1
1020	1	1
1021	1	1
1022	1	1
1023	0	0.0689655
1023	1	0.931034
1024	0	0.0689655
1024	1	0.931034
1025	1	1
1026	1	1
1027	1	1
1028	0	0.37931
1028	1	0.62069
1029	0	1
1030	1	1
1031	1	1
1032	0	0.0689655
1032	1	0.931034
1033	1	1
1034	0	0.689655
1034	1	0.310345
1035	0	0.0689655
1035	1	0.931034
1036	0	0.241379
1036	1	0.758621
1037	0	0.0344828
1037	1	0.965517
1038	1	1
1039	1	1
1040	1	1
1041	1	1
1042	1	1
1043	1	1
1044	1	1
1045	1	1
1046	0	1
1047	1	1
1048	1	1
1049	1	1
1050	1	1
1051	0	0.0689655
1051	1	0.931034
1052	0	1
1053	1	1
1054	1	1
1055	1	1
1056	0	1
1057	1	1
1058	1	1
1059	0	0.0344828
1059	1	0.965517
1060	0	0.0344828
1060	1	0.965517
1061	1	1
1062	1	1
1063	1	1
1064	1	1
1065	0	1
1066	1	1
1067	1	1
1068	1	1
1069	0	0.0689655
1069	1	0.931034
1070	1	1
1071	1	1
1072	1	1
1073	1	1
1074	1	1
1075	1	1
1076	0	1
1077	1	1
1078	1	1
1079	0	0.0689655
1079	1	0.931034
1080	0	0.0344828
1080	1	0.965517
1081	1	1
1082	1	1
1083	1	1
1084	1	1
1085	1	1
1086	0	0.0344828
1086	1	0.965517
1087	0	0.0344828
1087	1	0.965517
1088	1	1
1089	1	1
1090	1	1
1091	1	1
1092	0	1
1093	1	1
1094	1	1
1095	1	1
1096	0	0.0689655
1096	1	0.931034
1097	1	1
1098	1	1
1099	1	1
1100	1	1
1101	1	1
1102	1	1
1103	0	0.0344828
1103	1	0.965517
1104	0	0.0344828
1104	1	0.965517
1105	1	1
1106	1	1
1107	1	1
1108	0	0.413793
1108	1	0.586207
1109	1	1
1110	1	1
1111	1	1
1112	1	1
1113	1	1
1114	1	1
1115	1	1
1116	1	1
1117	1	1
1118	1	1
1119	1	1
1120	1	1
1121	1	1
1122	1	1
1123	0	0.0689655
1123	1	0.931034
1124	1	1
1125	1	1
1126	1	1
1127	1	1
1128	1	1
1129	1	1
1130	1	1
1131	1	1
1132	1	1
1133	0	1
1134	1	1
1135	1	1
1136	1	1
1137	0	1
1138	1	1
1139	1	1
1140	1	1
1141	1	1
1142	1	1
1143	0	1
1144	0	0.0344828
1144	1	0.965517
1145	1	1
1146	1	1
1147	1	1
1148	1	1
1149	1	1
1150	1	1
1151	1	1
1152	1	1
1153	1	1
1154	0	0.0344828
1154	1	0.965517
1155	1	1
1156	1	1
1157	1	1
1158	1	1
1159	1	1
1160	1	1
1161	0	0.0344828
1161	1	0.965517
1162	1	1
1163	1	1
1164	1	1
1165	1	1
1166	1	1
1167	1	1
1168	0	0.517241
1168	1	0.482759
1169	1	1
1170	1	1
1171	0	0.0344828
1171	1	0.965517
1172	1	1
1173	1	1
1174	1	1
1175	0	0.689655
1175	1	0.310345
1176	1	1
1177	0	0.482759
1177	1	0.517241
1178	0	1
1179	1	1
1180	1	1
1181	1	1
1182	1	1
1183	1	1
1184	0	0.0689655
1184	1	0.931034
1185	1	1
1186	0	1
1187	1	1
1188	1	1
1189	0	0.0344828
1189	1	0.965517
1190	1	1
1191	1	1
1192	1	1
1193	1	1
1194	0	0.0344828
1194	1	0.965517
1195	1	1
1196	1	1
1197	1	1
1198	1	1
1199	1	1
1200	1	1
1201	1	1
1202	1	1
1203	0	0.206897
1203	1	0.793103
1204	1	1
1205	1	1
1206	1	1
1207	1	1
1208	1	1
1209	0	0.103448
1209	1	0.896552
1210	1	1
1211	1	1
1212	1	1
1213	0	1
1214	1	1
1215	1	1
1216	1	1
1217	1	1
1218	1	1
1219	0	0.103448
1219	1	0.896552
1220	1	1
1221	0	0.0344828
1221	1	0.965517
1222	0	0.0344828
1222	1	0.965517
1223	0	0.241379
1223	1	0.758621
1224	1	1
1225	1	1
1226	1	1
1227	0	0.0689655
1227	1	0.931034
1228	1	1
1229	1	1
1230	1	1
1231	1	1
1232	1	1
1233	1	1
1234	1	1
1235	1	1
1236	1	1
1237	1	1
1238	1	1
1239	1	1
1240	1	1
1241	0	0.551724
1241	1	0.448276
1242	1	1
1243	0	1
1244	0	0.0689655
1244	1	0.931034
1245	1	1
1246	1	1
1247	0	1
1248	1	1
1249	0	0.137931
1249	1	0.862069
1250	1	1
1251	1	1
1252	0	0.0344828
1252	1	0.965517
1253	0	0.862069
1253	1	0.137931
1254	1	1
1255	1	1
1256	1	1
1257	1	1
1258	1	1
1259	0	1
1260	0	1
1261	1	1
1262	1	1
1263	0	1
1264	1	1
1265	0	1
1266	0	1
1267	0	0.0344828
1267	1	0.965517
1268	0	0.0344828
1268	1	0.965517
1269	0	1
1270	1	1
1271	1	1
1272	1	1
1273	1	1
1274	1	1
1275	0	0.0344828
1275	1	0.965517
1276	0	0.103448
1276	1	0.896552
1277	0	0.896552
1277	1	0.103448
1278	1	1
1279	0	1
1280	1	1
1281	1	1
1282	0	1
1283	1	1
1284	1	1
1285	1	1
1286	1	1
1287	1	1
1288	1	1
1289	1	1
1290	1	1
1291	0	1
1292	1	1
1293	0	0.103448
1293	1	0.896552
1294	1	1
1295	1	1
1296	1	1
1297	1	1
1298	1	1
1299	1	1
1300	1	1
1301	1	1
1302	1	1
1303	1	1
1304	1	1
1305	1	1
1306	0	0.551724
1306	1	0.448276
1307	1	1
1308	1	1
1309	1	1
1310	1	1
1311	1	1
1312	1	1
1313	1	1
1314	1	1
1315	0	0.103448
1315	1	0.896552
1316	1	1
1317	1	1
1318	1	1
1319	1	1
1320	1	1
1321	1	1
1322	1	1
1323	1	1
1324	1	1
1325	1	1
1326	1	1
1327	1	1
1328	1	1
1329	1	1
1330	1	1
1331	1	1
1332	0	0.0344828
1332	1	0.965517
1333	1	1
1334	1	1
1335	1	1
1336	1	1
1337	0	0.0344828
1337	1	0.965517
1338	1	1
1339	1	1
1340	1	1
1341	1	1
1342	1	1
1343	1	1
1344	0	0.0344828
1344	1	0.965517
1345	1	1
1346	1	1
1347	0	0.0344828
1347	1	0.965517
1348	1	1
1349	1	1
1350	1	1
1351	1	1
1352	1	1
1353	1	1
1354	0	0.103448
1354	1	0.896552
1355	0	1
1356	1	1
1357	1	1
1358	1	1
1359	1	1
1360	1	1
1361	1	1
1362	1	1
1363	1	1
1364	0	1
1365	0	0.724138
1365	1	0.275862
1366	0	0.448276
1366	1	0.551724
1367	1	1
1368	1	1
1369	1	1
1370	1	1
1371	1	1
1372	1	1
1373	1	1
1374	1	1
1375	1	1
1376	1	1
1377	1	1
1378	1	1
1379	1	1
1380	1	1
1381	0	0.241379
1381	1	0.758621
1382	1	1
1383	1	1
1384	1	1
1385	1	1
1386	1	1
1387	1	1
1388	0	0.0344828
1388	1	0.965517
1389	1	1
1390	1	1
1391	1	1
1392	1	1
1393	1	1
1394	1	1
1395	0	1
1396	1	1
1397	1	1
1398	1	1
1399	1	1
1400	0	1
1401	0	1
1402	1	1
1403	0	1
1404	0	0.0689655
1404	1	0.931034
1405	0	0.862069
1405	1	0.137931
1406	1	1
1407	1	1
1408	1	1
1409	1	1
1410	1	1
1411	0	0.0344828
1411	1	0.965517
1412	1	1
1413	1	1
1414	0	0.448276
1414	1	0.551724
1415	1	1
1416	0	0.241379
1416	1	0.758621
1417	1	1
1418	1	1
1419	1	1
1420	0	1
1421	1	1
1422	1	1
1423	1	1
1424	1	1
1425	0	0.0689655
1425	1	0.931034
1426	1	1
1427	0	1
1428	1	1
1429	0	1
1430	1	1
1431	1	1
1432	1	1
1433	0	0.0689655
1433	1	0.931034
1434	1	1
1435	1	1
1436	1	1
1437	1	1
1438	0	0.172414
1438	1	0.827586
1439	0	0.137931
1439	1	0.862069
1440	1	1
1441	0	0.0344828
1441	1	0.965517
1442	1	1
1443	0	1
1444	0	0.0689655
1444	1	0.931034
1445	1	1
1446	0	1
1447	1	1
1448	1	1
1449	1	1
1450	0	1
1451	0	0.275862
1451	1	0.724138
1452	1	1
1453	1	1
1454	0	0.241379
1454	1	0.758621
1455	1	1
1456	1	1
1457	1	1
1458	0	0.0689655
1458	1	0.931034
1459	1	1
1460	1	1
1461	1	1
1462	1	1
1463	1	1
1464	1	1
1465	0	0.0689655
1465	1	0.931034
1466	1	1
1467	1	1
1468	1	1
1469	1	1
1470	1	1
1471	0	1
1472	1	1
1473	1	1
1474	0	0.0344828
1474	1	0.965517
1475	1	1
1476	1	1
1477	0	0.206897
1477	1	0.793103
1478	1	1
1479	1	1
1480	1	1
1481	0	0.275862
1481	1	0.724138
1482	1	1
1483	1	1
1484	1	1
1485	1	1
1486	0	0.0344828
1486	1	0.965517
1487	1	1
1488	1	1
1489	1	1
1490	0	0.0344828
1490	1	0.965517
1491	1	1
1492	0	1
1493	1	1
1494	1	1
1495	0	1
1496	1	1
1497	1	1
1498	0	0.137931
1498	1	0.862069
1499	1	1
1500	0	0.862069
1500	1	0.137931
1501	1	1
1502	1	1
1503	1	1
1504	1	1
1505	0	0.689655
1505	1	0.310345
1506	1	1
1507	0	1
1508	1	1
1509	0	0.0689655
1509	1	0.931034
1510	1	1
1511	0	0.37931
1511	1	0.62069
1512	1	1
1513	1	1
1514	1	1
1515	1	1
1516	0	0.517241
1516	1	0.482759
1517	0	1
1518	0	1
1519	1	1
1520	1	1
1521	0	1
1522	1	1
1523	1	1
1524	1	1
1525	1	1
1526	1	1
1527	1	1
1528	1	1
1529	1	1
1530	1	1
1531	1	1
1532	1	1
1533	0	1
1534	0	1
1535	1	1
1536	1	1
1537	1	1
1538	1	1
1539	1	1
