350	5
351	5
352	9
353	5
354	15
355	7
356	7
357	9
358	9
359	15
360	1
361	15
362	9
363	9
364	1
365	15
366	4
367	17
368	14
369	4
370	15
371	15
372	3
373	7
374	17
375	15
376	15
377	11
378	15
379	16
380	1
381	6
382	1
383	15
384	15
385	15
386	9
387	9
388	15
389	15
390	15
391	1
392	8
393	1
394	15
395	15
396	9
397	12
398	6
399	12
400	1
401	15
402	15
403	1
404	9
405	9
406	14
407	1
408	5
409	5
410	15
411	15
412	15
413	15
414	15
415	15
416	15
417	15
418	15
419	15
420	15
421	15
422	15
423	6
424	12
425	17
426	5
427	1
428	1
429	15
430	15
431	15
432	15
433	1
434	15
435	4
436	15
437	15
438	6
439	6
440	6
441	15
442	15
443	15
444	17
445	11
446	17
447	4
448	15
449	1
450	4
451	10
452	8
453	6
454	9
455	17
456	9
457	15
458	5
459	14
460	14
461	6
462	5
463	7
464	1
465	15
466	6
467	15
468	15
469	15
470	15
471	15
472	9
473	1
474	5
475	5
476	1
477	5
478	7
479	7
480	9
481	15
482	9
483	1
484	15
485	1
486	17
487	9
488	9
489	9
490	9
491	9
492	17
493	1
494	2
495	15
496	17
497	9
498	15
499	15
500	11
501	17
502	4
503	15
504	15
505	15
506	15
507	15
508	15
509	15
510	1
511	11
512	6
513	6
514	1
515	1
516	15
517	1
518	9
519	14
520	7
521	5
522	15
523	15
524	15
525	14
526	5
527	15
528	15
529	15
530	15
531	16
532	15
533	15
534	18
535	15
536	17
537	0
538	8
539	8
540	0
541	0
542	8
543	8
544	4
545	4
546	14
547	11
548	11
549	11
550	17
551	18
552	13
553	18
554	18
555	13
556	13
557	13
558	18
559	13
560	4
561	16
562	9
563	8
564	16
565	13
566	3
567	15
568	16
569	11
570	17
571	13
572	18
573	13
574	4
575	4
576	13
577	4
578	13
579	4
580	13
581	4
582	4
583	4
584	17
585	0
586	14
587	18
588	8
589	8
590	4
591	4
592	4
593	4
594	4
595	4
596	11
597	4
598	4
599	13
600	13
601	18
602	3
603	13
604	17
605	13
606	11
607	15
608	11
609	16
610	13
611	17
612	17
613	4
614	4
615	11
616	4
617	11
618	11
619	4
620	1
621	4
622	18
623	13
624	16
625	15
626	4
627	13
628	18
629	18
630	17
631	11
632	18
633	8
634	18
635	13
636	8
637	8
638	8
639	8
640	13
641	13
642	13
643	8
644	18
645	19
646	1
647	0
648	15
649	4
650	8
651	18
652	13
653	13
654	13
655	13
656	13
657	13
658	13
659	17
660	13
661	13
662	7
663	13
664	11
665	15
666	15
667	15
668	13
669	13
670	8
671	18
672	7
673	0
674	11
675	9
676	11
677	9
678	11
679	15
680	13
681	6
682	4
683	15
684	11
685	8
686	4
687	17
688	4
689	18
690	18
691	18
692	4
693	4
694	4
695	11
696	8
697	18
698	10
699	11
700	4
701	17
702	4
703	17
704	17
705	4
706	4
707	13
708	8
709	17
710	13
711	4
712	11
713	15
714	4
715	11
716	17
717	8
718	15
719	18
720	4
721	18
722	18
723	13
724	11
725	0
726	11
727	15
728	13
729	8
730	11
731	8
732	8
733	8
734	18
735	18
736	18
737	18
738	13
739	4
740	16
741	11
742	11
743	13
744	1
745	7
746	18
747	18
748	18
749	18
750	13
751	0
752	13
753	0
754	17
755	16
756	18
757	13
758	17
759	11
760	18
761	16
762	4
763	8
764	13
765	18
766	13
767	17
768	14
769	13
770	1
771	8
772	16
773	11
774	4
775	11
776	4
777	16
778	8
779	13
780	18
781	7
782	8
783	8
784	8
785	16
786	17
787	7
788	13
789	7
790	7
791	15
792	4
793	15
794	8
795	6
796	17
797	2
798	9
799	17
800	3
801	4
802	17
803	12
804	8
805	11
806	8
807	4
808	19
809	18
810	8
811	16
812	11
813	6
814	18
815	2
816	5
817	16
818	5
819	18
820	18
821	19
822	4
823	4
824	3
825	8
826	15
827	0
828	16
829	7
830	11
831	15
832	13
833	15
834	9
835	9
836	16
837	16
838	3
839	9
840	19
841	11
842	11
843	11
844	11
845	0
846	11
847	9
848	4
849	9
850	9
851	4
852	4
853	8
854	9
855	5
856	4
857	7
858	15
859	15
860	15
861	9
862	4
863	15
864	17
865	16
866	15
867	17
868	4
869	13
870	8
871	15
872	7
873	19
874	18
875	16
876	5
877	8
878	15
879	4
880	4
881	16
882	17
883	4
884	18
885	8
886	7
887	15
888	9
889	17
890	9
891	2
892	4
893	17
894	8
895	11
896	17
897	16
898	18
899	15
900	8
901	16
902	15
903	15
904	3
905	8
906	19
907	2
908	18
909	9
910	5
911	15
912	4
913	4
914	16
915	19
916	19
917	8
918	9
919	16
920	15
921	2
922	17
923	17
924	3
925	8
926	2
927	5
928	9
929	13
930	7
931	9
932	17
933	9
934	11
935	8
936	15
937	17
938	17
939	19
940	18
941	18
942	16
943	15
944	9
945	4
946	9
947	17
948	13
949	19
950	13
951	4
952	5
953	5
954	16
955	11
956	7
957	19
958	5
959	12
960	15
961	6
962	16
963	9
964	15
965	8
966	4
967	8
968	4
969	9
970	3
971	4
972	11
973	11
974	7
975	8
976	11
977	4
978	5
979	7
980	19
981	3
982	0
983	17
984	18
985	18
986	15
987	17
988	4
989	15
990	3
991	4
992	17
993	6
994	7
995	8
996	11
997	1
998	10
999	2
1000	12
1001	12
1002	14
1003	10
1004	10
1005	15
1006	4
1007	14
1008	0
1009	10
1010	9
1011	19
1012	12
1013	1
1014	15
1015	1
1016	8
1017	11
1018	11
1019	15
1020	12
1021	11
1022	1
1023	14
1024	16
1025	3
1026	12
1027	13
1028	14
1029	9
1030	17
1031	16
1032	3
1033	16
1034	17
1035	17
1036	13
1037	17
1038	13
1039	4
1040	5
1041	1
1042	17
1043	4
1044	1
1045	1
1046	17
1047	2
1048	13
1049	14
1050	0
1051	14
1052	1
1053	12
1054	15
1055	17
1056	13
1057	13
1058	16
1059	10
1060	0
1061	12
1062	2
1063	2
1064	6
1065	0
1066	11
1067	2
1068	2
1069	15
1070	2
1071	0
1072	15
1073	6
1074	6
1075	2
1076	6
1077	6
1078	15
1079	11
1080	14
1081	15
1082	13
1083	18
1084	16
1085	15
1086	11
1087	8
1088	4
1089	3
1090	5
1091	19
1092	2
1093	11
1094	11
1095	0
1096	11
1097	17
1098	14
1099	6
1100	11
1101	0
1102	11
1103	11
1104	15
1105	7
1106	0
1107	12
1108	2
1109	15
1110	2
1111	0
1112	19
1113	15
1114	2
1115	2
1116	2
1117	2
1118	11
1119	2
1120	11
1121	2
1122	6
1123	6
1124	0
1125	4
1126	11
1127	15
1128	2
1129	6
1130	0
1131	11
1132	16
1133	0
1134	2
1135	2
1136	2
1137	19
1138	17
1139	18
1140	6
1141	0
1142	17
1143	6
1144	15
1145	7
1146	6
1147	2
1148	6
1149	8
1150	0
1151	2
1152	11
1153	2
1154	15
1155	0
1156	2
1157	4
1158	2
1159	2
1160	2
1161	0
1162	6
1163	11
1164	18
1165	15
1166	2
1167	2
1168	2
1169	2
1170	2
1171	2
1172	2
1173	2
1174	2
1175	2
1176	2
1177	2
1178	2
1179	2
1180	2
1181	2
1182	2
1183	11
1184	2
1185	2
1186	11
1187	2
1188	6
1189	11
1190	11
1191	11
1192	6
1193	2
1194	2
1195	6
1196	6
1197	3
1198	7
1199	11
1200	6
1201	19
1202	19
1203	0
1204	0
1205	11
1206	12
1207	11
1208	2
1209	19
1210	12
1211	11
1212	2
1213	0
1214	14
1215	2
1216	2
1217	6
1218	6
1219	2
1220	0
1221	18
1222	16
1223	6
1224	6
1225	2
1226	11
1227	0
1228	0
1229	0
1230	0
1231	0
1232	2
1233	0
1234	0
1235	0
1236	17
1237	2
1238	17
1239	17
1240	7
1241	2
1242	4
1243	2
1244	2
1245	17
1246	2
1247	16
1248	17
1249	18
1250	15
1251	16
1252	2
1253	5
1254	0
1255	0
1256	6
1257	19
1258	8
1259	18
1260	2
1261	8
1262	19
1263	9
1264	11
1265	2
1266	19
1267	6
1268	2
1269	11
1270	6
1271	11
1272	15
1273	15
1274	16
1275	16
1276	2
1277	2
1278	11
1279	2
1280	6
1281	2
1282	17
1283	2
1284	2
1285	11
1286	19
1287	11
1288	11
1289	11
1290	17
1291	0
1292	11
1293	6
1294	2
1295	15
1296	0
1297	15
1298	16
1299	6
1300	0
1301	4
1302	19
1303	0
1304	16
1305	2
1306	2
1307	6
1308	2
1309	2
1310	2
1311	2
1312	2
1313	4
1314	2
1315	2
1316	2
1317	19
1318	0
1319	6
1320	6
1321	11
1322	2
1323	2
1324	2
1325	15
1326	18
1327	17
1328	19
1329	2
1330	0
1331	6
1332	19
1333	2
1334	2
1335	10
1336	14
1337	2
1338	2
1339	6
1340	11
1341	4
1342	6
1343	6
1344	11
1345	6
1346	17
1347	2
1348	2
1349	2
1350	2
1351	2
1352	2
1353	19
1354	2
1355	14
1356	17
1357	16
1358	2
1359	15
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	6
1367	2
1368	6
1369	0
1370	17
1371	6
1372	2
1373	16
1374	6
1375	14
1376	2
1377	2
1378	0
1379	14
1380	2
1381	19
1382	4
1383	6
1384	6
1385	0
1386	2
1387	17
1388	11
1389	2
1390	11
1391	2
1392	10
1393	0
1394	0
1395	6
1396	15
1397	8
1398	2
1399	0
1400	8
1401	11
1402	16
1403	19
1404	11
1405	11
1406	6
1407	11
1408	0
1409	6
1410	16
1411	16
1412	2
1413	15
1414	15
1415	0
1416	2
1417	11
1418	6
1419	2
1420	4
1421	7
1422	0
1423	2
1424	11
1425	4
1426	2
1427	11
1428	6
1429	2
1430	2
1431	2
1432	2
1433	2
1434	17
1435	19
1436	8
1437	16
1438	2
1439	2
1440	11
1441	18
1442	10
1443	8
1444	14
1445	2
1446	2
1447	17
1448	0
1449	0
1450	0
1451	19
1452	15
1453	15
1454	4
1455	0
1456	6
1457	19
1458	19
1459	19
1460	6
1461	6
1462	2
1463	5
1464	0
1465	11
1466	2
1467	14
1468	10
1469	16
1470	15
1471	0
1472	19
1473	16
1474	6
1475	17
1476	2
1477	18
1478	19
1479	2
1480	2
1481	6
1482	6
1483	7
1484	1
1485	3
1486	7
1487	7
1488	3
1489	9
1490	13
1491	7
1492	1
1493	7
1494	4
1495	4
1496	7
1497	4
1498	3
1499	4
1500	7
1501	7
1502	7
1503	7
1504	7
1505	7
1506	0
1507	1
1508	1
1509	1
1510	18
1511	18
1512	18
1513	5
1514	7
1515	3
1516	4
1517	7
1518	9
1519	0
1520	7
1521	7
1522	7
1523	7
1524	7
1525	3
1526	14
1527	4
1528	14
1529	18
1530	4
1531	13
1532	3
1533	3
1534	7
1535	8
1536	7
1537	14
1538	4
1539	3
1540	7
1541	1
1542	7
1543	1
1544	9
1545	16
1546	4
1547	14
1548	1
1549	9
1550	9
1551	7
1552	1
1553	1
1554	8
1555	9
1556	7
1557	10
1558	9
1559	9
1560	9
1561	7
1562	14
1563	7
1564	9
1565	7
1566	5
1567	3
1568	3
1569	4
1570	7
1571	7
1572	9
1573	4
1574	3
1575	19
1576	3
1577	3
1578	3
1579	3
1580	3
1581	3
1582	3
1583	5
1584	1
1585	9
1586	17
1587	17
1588	17
1589	7
1590	7
1591	7
1592	7
1593	7
1594	0
1595	7
1596	7
1597	7
1598	7
1599	4
1600	7
1601	7
1602	4
1603	1
1604	7
1605	1
1606	9
1607	3
1608	17
1609	7
1610	7
1611	7
1612	7
1613	7
1614	7
1615	7
1616	1
1617	4
1618	1
1619	3
1620	9
1621	0
1622	9
1623	7
1624	1
1625	1
1626	1
1627	10
1628	7
1629	10
1630	1
1631	7
1632	7
1633	1
1634	4
1635	14
1636	9
1637	18
1638	9
1639	10
1640	5
1641	4
1642	14
1643	7
1644	1
1645	1
1646	3
1647	14
1648	9
1649	4
1650	11
1651	0
1652	0
1653	0
1654	14
1655	9
1656	14
1657	11
1658	1
1659	11
1660	11
1661	1
1662	6
1663	0
1664	8
1665	0
1666	0
1667	0
1668	0
1669	15
1670	8
1671	9
1672	15
1673	9
1674	0
1675	1
1676	15
1677	14
1678	15
1679	7
1680	0
1681	0
1682	0
1683	0
1684	0
1685	9
1686	9
1687	0
1688	17
1689	6
1690	11
1691	0
1692	1
1693	0
1694	0
1695	0
1696	11
1697	8
1698	11
1699	6
1700	0
1701	0
1702	9
1703	0
1704	0
1705	14
1706	12
1707	12
1708	14
1709	12
1710	12
1711	5
1712	8
1713	3
1714	12
1715	14
1716	14
1717	7
1718	10
1719	6
1720	16
1721	18
1722	2
1723	6
1724	12
1725	0
1726	9
1727	6
1728	0
1729	6
1730	17
1731	6
1732	9
1733	0
1734	6
1735	6
1736	4
1737	9
1738	16
1739	6
1740	6
1741	2
1742	15
1743	12
1744	15
1745	7
1746	13
1747	2
1748	7
1749	9
1750	9
1751	5
1752	14
1753	11
1754	0
1755	6
1756	10
1757	9
1758	2
1759	6
1760	10
1761	18
1762	6
1763	19
1764	7
1765	9
1766	2
1767	4
1768	9
1769	7
1770	0
1771	0
1772	12
1773	9
1774	7
1775	6
1776	8
1777	17
1778	9
1779	15
1780	9
1781	15
1782	17
1783	0
1784	0
1785	1
1786	13
1787	0
1788	6
1789	4
1790	6
1791	0
1792	2
1793	0
1794	7
1795	19
1796	6
1797	6
1798	9
1799	6
1800	13
1801	7
1802	0
1803	0
1804	0
1805	16
1806	6
1807	6
1808	6
1809	6
1810	6
1811	9
1812	9
1813	9
1814	6
1815	6
1816	6
1817	6
1818	6
1819	6
1820	3
1821	16
1822	9
1823	12
1824	2
1825	0
1826	6
1827	12
1828	19
1829	13
1830	1
1831	13
1832	13
1833	18
1834	7
1835	18
1836	13
1837	17
1838	13
1839	14
1840	2
1841	7
1842	7
1843	7
1844	7
1845	13
1846	12
1847	2
1848	13
1849	2
1850	7
1851	14
1852	19
1853	9
1854	18
1855	16
1856	12
1857	12
1858	13
1859	4
1860	4
1861	13
1862	9
1863	12
1864	13
1865	1
1866	5
1867	13
1868	12
1869	12
1870	16
1871	18
1872	13
1873	4
1874	7
1875	2
1876	18
1877	16
1878	16
1879	0
1880	19
1881	19
1882	4
1883	4
1884	19
1885	1
1886	16
1887	9
1888	8
1889	4
1890	19
1891	5
1892	0
1893	17
1894	9
1895	19
1896	1
1897	19
1898	5
1899	1
1900	19
1901	19
1902	3
1903	3
1904	3
1905	3
1906	5
1907	8
1908	1
1909	3
1910	9
1911	5
1912	4
1913	9
1914	9
1915	5
1916	4
1917	10
1918	5
1919	4
1920	8
1921	8
1922	17
1923	19
1924	19
1925	19
1926	1
1927	1
1928	1
1929	1
1930	12
1931	0
1932	0
1933	5
1934	5
1935	8
1936	19
1937	9
1938	19
1939	3
1940	19
1941	4
1942	1
1943	14
1944	19
1945	13
1946	16
1947	5
1948	19
1949	5
1950	19
1951	19
1952	7
1953	5
1954	19
1955	5
1956	14
1957	16
1958	5
1959	5
1960	19
1961	19
1962	8
1963	19
1964	19
1965	19
1966	0
1967	5
1968	12
1969	10
1970	3
1971	15
1972	14
1973	11
1974	0
1975	2
1976	0
1977	3
1978	4
1979	2
1980	15
1981	14
1982	14
1983	17
1984	14
1985	0
1986	2
1987	2
1988	12
1989	17
1990	0
1991	14
1992	12
1993	8
1994	0
1995	14
1996	14
1997	1
1998	1
1999	0
2000	18
2001	3
2002	15
2003	17
2004	17
2005	14
2006	15
2007	1
2008	8
2009	3
2010	15
2011	12
2012	3
2013	0
2014	17
2015	17
2016	0
2017	2
2018	3
2019	11
2020	8
2021	17
2022	0
2023	16
2024	15
2025	14
2026	0
2027	15
2028	8
2029	6
2030	6
2031	3
2032	0
2033	14
2034	14
2035	6
2036	0
2037	0
2038	0
2039	0
2040	14
2041	15
2042	2
2043	19
2044	2
2045	1
2046	0
2047	14
2048	2
2049	0
2050	0
2051	2
2052	4
2053	0
2054	2
2055	0
2056	0
2057	2
2058	19
2059	0
2060	0
2061	17
2062	4
2063	2
2064	15
2065	5
2066	15
2067	6
2068	0
2069	2
2070	3
2071	11
2072	3
2073	17
2074	0
2075	8
2076	5
2077	14
2078	17
2079	3
2080	3
2081	14
2082	5
2083	3
2084	3
2085	4
2086	0
2087	0
2088	0
2089	17
2090	17
2091	0
2092	0
2093	3
2094	9
2095	4
2096	14
2097	10
2098	1
2099	16
2100	17
2101	0
2102	2
2103	12
2104	5
2105	0
2106	0
2107	15
2108	14
2109	0
2110	14
2111	2
2112	0
2113	0
2114	8
2115	3
2116	1
2117	3
2118	3
2119	0
2120	0
2121	0
2122	0
2123	0
2124	2
2125	0
2126	3
2127	15
2128	4
2129	4
2130	2
2131	13
2132	15
2133	14
2134	6
2135	2
2136	19
2137	19
2138	8
2139	2
2140	19
2141	0
2142	14
2143	11
2144	15
2145	8
2146	8
2147	6
2148	8
2149	14
2150	14
2151	14
2152	17
2153	2
2154	9
2155	9
2156	9
2157	2
2158	2
2159	3
2160	3
2161	3
2162	3
2163	3
2164	3
2165	3
2166	3
2167	3
2168	3
2169	3
2170	3
2171	10
2172	3
2173	3
2174	3
2175	7
2176	3
2177	3
2178	3
2179	3
2180	4
2181	3
2182	3
2183	3
2184	3
2185	10
2186	7
2187	3
2188	3
2189	3
2190	15
2191	12
2192	3
2193	3
2194	4
2195	7
2196	7
2197	3
2198	7
2199	3
2200	7
2201	7
2202	15
2203	7
2204	7
2205	7
2206	7
2207	7
2208	3
2209	3
2210	4
2211	3
2212	3
2213	3
2214	3
2215	3
2216	3
2217	3
2218	3
2219	8
2220	3
2221	3
2222	4
2223	12
2224	4
2225	3
2226	3
2227	3
2228	3
2229	7
2230	7
2231	11
2232	7
2233	4
2234	4
2235	3
2236	12
2237	3
2238	3
2239	3
2240	3
2241	3
2242	3
2243	15
2244	11
2245	13
2246	3
2247	3
2248	3
2249	7
2250	3
2251	14
2252	3
2253	4
2254	3
2255	3
2256	3
2257	3
2258	10
2259	3
2260	14
2261	3
2262	3
2263	11
2264	10
2265	12
2266	3
2267	11
2268	3
2269	3
2270	3
2271	3
2272	3
2273	3
2274	15
2275	7
2276	7
2277	3
2278	3
2279	3
2280	3
2281	3
2282	3
2283	3
2284	14
2285	3
2286	12
2287	12
2288	3
2289	3
2290	3
2291	3
2292	3
2293	14
2294	3
2295	3
2296	3
2297	3
2298	3
2299	3
2300	3
2301	10
2302	3
2303	7
2304	7
2305	3
2306	3
2307	3
2308	3
2309	3
2310	3
2311	3
2312	3
2313	4
2314	3
2315	3
2316	3
2317	3
2318	7
2319	3
2320	14
2321	7
2322	3
2323	3
2324	3
2325	3
2326	3
2327	3
2328	3
2329	12
2330	3
2331	7
2332	3
2333	3
2334	3
2335	3
2336	14
2337	3
2338	10
2339	12
2340	3
2341	3
2342	11
2343	12
2344	12
2345	3
2346	3
2347	3
2348	14
2349	3
2350	3
2351	3
2352	3
2353	3
2354	3
2355	12
2356	3
2357	3
2358	3
2359	3
2360	10
2361	12
2362	7
2363	3
2364	3
2365	3
2366	12
2367	3
2368	3
2369	3
2370	3
2371	3
2372	3
2373	12
2374	12
2375	12
2376	4
2377	14
2378	3
2379	4
2380	3
2381	7
2382	3
2383	7
2384	12
2385	3
2386	3
2387	3
2388	3
2389	14
2390	10
2391	10
2392	14
2393	3
2394	3
2395	3
2396	3
2397	7
2398	3
2399	3
2400	3
2401	3
2402	3
2403	3
2404	3
2405	3
2406	3
2407	3
2408	3
2409	3
2410	3
2411	11
2412	10
2413	14
2414	4
2415	3
2416	12
2417	7
2418	3
2419	3
2420	3
2421	12
2422	12
2423	3
2424	10
2425	14
2426	7
2427	7
2428	7
2429	3
2430	3
2431	3
2432	3
2433	3
2434	4
2435	12
2436	4
2437	12
2438	4
2439	3
2440	1
2441	1
2442	12
2443	14
2444	3
2445	18
2446	3
2447	1
2448	1
2449	1
2450	1
2451	3
2452	3
2453	3
2454	7
2455	1
2456	12
2457	1
2458	18
2459	7
2460	11
2461	19
2462	17
2463	1
2464	1
2465	2
2466	5
2467	3
2468	3
2469	3
2470	1
2471	14
2472	1
2473	1
2474	1
2475	12
2476	14
2477	7
2478	18
2479	3
2480	1
2481	10
2482	1
2483	17
2484	1
2485	1
2486	12
2487	10
2488	18
2489	7
2490	1
2491	11
2492	1
2493	1
2494	7
2495	1
2496	1
2497	1
2498	19
2499	3
2500	8
2501	7
2502	1
2503	1
2504	5
2505	1
2506	1
2507	1
2508	2
2509	12
2510	1
2511	3
2512	8
2513	1
2514	17
2515	1
2516	1
2517	8
2518	8
2519	1
2520	7
2521	8
2522	1
2523	1
2524	1
2525	7
2526	1
2527	1
2528	5
2529	7
2530	1
2531	18
2532	10
2533	10
2534	10
2535	17
2536	10
2537	10
2538	10
2539	14
2540	17
2541	12
2542	19
2543	2
2544	1
2545	19
2546	10
2547	10
2548	10
2549	10
2550	1
2551	1
2552	1
2553	1
2554	1
2555	1
2556	1
2557	3
2558	3
2559	11
2560	2
2561	1
2562	17
2563	8
2564	13
2565	8
2566	1
2567	1
2568	4
2569	4
2570	1
2571	11
2572	14
2573	14
2574	11
2575	4
2576	1
2577	12
2578	11
2579	4
2580	8
2581	14
2582	14
2583	1
2584	3
2585	18
2586	17
2587	8
2588	4
2589	1
2590	5
2591	12
2592	17
2593	18
2594	12
2595	8
2596	2
2597	8
2598	17
2599	17
2600	1
2601	1
2602	11
2603	1
2604	1
2605	1
2606	1
2607	1
2608	3
2609	16
2610	18
2611	18
2612	5
2613	17
2614	13
2615	4
2616	17
2617	4
2618	4
2619	10
2620	8
2621	18
2622	8
2623	12
2624	1
2625	0
2626	1
2627	8
2628	17
2629	4
2630	1
2631	7
2632	12
2633	4
2634	1
2635	8
2636	4
2637	4
2638	8
2639	1
2640	12
2641	12
2642	1
2643	18
2644	8
2645	11
2646	4
2647	8
2648	17
2649	17
2650	18
2651	11
2652	12
2653	0
2654	2
2655	1
2656	12
2657	8
2658	17
2659	1
2660	8
2661	1
2662	0
2663	1
2664	2
2665	18
2666	4
2667	8
2668	8
2669	0
2670	1
2671	0
2672	17
2673	12
2674	12
2675	15
2676	4
2677	0
2678	8
2679	12
2680	5
2681	18
2682	11
2683	18
2684	17
2685	15
2686	0
2687	11
2688	17
2689	0
2690	18
2691	2
2692	19
2693	1
2694	7
2695	8
2696	13
2697	11
2698	8
2699	4
2700	4
2701	15
2702	1
2703	12
2704	8
2705	8
2706	8
2707	7
2708	4
2709	17
2710	0
2711	8
2712	13
2713	13
2714	8
2715	4
2716	8
2717	11
2718	11
2719	16
2720	4
2721	17
2722	8
2723	1
2724	8
2725	8
2726	18
2727	12
2728	12
2729	15
2730	2
2731	14
2732	4
2733	8
2734	8
2735	10
2736	11
2737	9
2738	9
2739	1
2740	15
2741	1
2742	1
2743	1
2744	0
2745	12
2746	17
2747	0
2748	17
2749	0
2750	18
2751	0
2752	17
2753	0
2754	15
2755	0
2756	0
2757	16
2758	0
2759	0
2760	0
2761	6
2762	15
2763	10
2764	15
2765	0
2766	2
2767	16
2768	5
2769	15
2770	16
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	16
2784	0
2785	0
2786	17
2787	7
2788	10
2789	8
2790	15
2791	0
2792	0
2793	0
2794	0
2795	16
2796	0
2797	0
2798	0
2799	0
2800	0
2801	1
2802	11
2803	0
2804	1
2805	0
2806	18
2807	5
2808	1
2809	2
2810	0
2811	16
2812	10
2813	16
2814	7
2815	1
2816	0
2817	2
2818	17
2819	1
2820	0
2821	0
2822	0
2823	14
2824	0
2825	0
2826	0
2827	5
2828	0
2829	0
2830	0
2831	16
2832	6
2833	6
2834	0
2835	2
2836	18
2837	0
2838	0
2839	16
2840	6
2841	16
2842	17
2843	1
2844	2
2845	0
2846	15
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	18
2864	5
2865	6
2866	0
2867	17
2868	16
2869	0
2870	15
2871	0
2872	16
2873	5
2874	8
2875	0
2876	6
2877	15
2878	15
2879	15
2880	18
2881	16
2882	2
2883	15
2884	0
2885	0
2886	0
2887	16
2888	6
2889	2
2890	2
2891	1
2892	0
2893	0
2894	9
2895	1
2896	18
2897	13
2898	15
2899	15
2900	0
2901	0
2902	2
2903	2
2904	15
2905	0
2906	0
2907	2
2908	0
2909	6
2910	1
2911	16
2912	17
2913	1
2914	2
2915	17
2916	5
2917	0
2918	0
2919	0
2920	0
2921	2
2922	0
2923	0
2924	16
2925	10
2926	0
2927	0
2928	0
2929	0
2930	0
2931	17
2932	17
2933	0
2934	11
2935	0
2936	16
2937	15
2938	16
2939	13
2940	6
2941	6
2942	0
2943	2
2944	0
2945	0
2946	7
2947	0
2948	0
2949	16
2950	0
2951	12
2952	0
2953	0
2954	16
2955	0
2956	1
2957	0
2958	0
2959	0
2960	0
2961	7
2962	6
2963	7
2964	0
2965	2
2966	17
2967	16
2968	10
2969	15
2970	0
2971	0
2972	10
2973	2
2974	0
2975	0
2976	0
2977	0
2978	0
2979	0
2980	10
2981	7
2982	18
2983	18
2984	2
2985	0
2986	10
2987	9
2988	16
2989	0
2990	0
2991	0
2992	2
2993	2
2994	15
2995	1
2996	0
2997	0
2998	0
2999	0
